,id,state,managers,created_on,modified,next_contact_date,tier,nickname,external_id,ext_acct_id,license_number,old_license_number,license_inactive,business_identifier,ein,directions,delivery_preferences,currency,shipping_charge,brand,name,dba,business_license_name,description,website,address,old_address,unit_number,zipcode,city,county,country,lat,long,phone,phone_extension,email,notes,leaflink_last_views,leaflink_source,reason,archived,delinquent,discount_percent,owner,partner,price_schedule,service_zone,license_type,payment_term,status,reason_product,external_ids
380,113442,CA,[],2018-05-30T14:02:30.205989-07:00,2018-10-30T17:22:20.255127-07:00,,,South Sacramento Care Center - SSCC,,,A10-18-0000149,,False,,,,,USD,,,South Sacramento Care Center - SSCC,,,,,114A Otto Cir,,,95822,Sacramento,,,38.508881,-121.476370,9163931820,,sscc916@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
381,406357,CA,[32436],2020-04-09T17:58:15.400755-07:00,2020-07-23T15:16:15.342854-07:00,,,Dr. Greenthumb Sylmar,,,C12-0000164-LIC,,False,,,,<p>ONLY ACCEPTS DELIVERY MONDAY - THURSDAY 9AM - 5PM&nbsp;</p>,USD,,,Southwest Caregivers Inc.,,,,,12767 Foothill Blvd,,,91342,Sylmar,,,34.291779,-118.412796,,,retail@drgtsylmar.com,,,False,,False,False,0.0000,5301,9018.0,,1440.0,98.0,1.0,931.0,,{}
382,113443,CA,[8502],2018-05-30T14:02:30.327628-07:00,2018-07-08T23:15:14.258881-07:00,,,Southwest Patient Group,,,A10-18-0000108,,False,,,,,USD,,,Southwest Patient Group,,,,,658 E San Ysidro Blvd,,,92173,San Diego,,,32.546421,-117.033331,6196636337,,support@southwestpatientgroup.com,,,False,,False,False,0.0000,5301,4949.0,,,32.0,,931.0,,{}
383,331900,CA,[],2019-11-30T12:53:54.330386-08:00,2020-09-21T19:04:51.172657-07:00,,,,,,C10-0000271,,False,,,,,USD,,,Sovereign,Sovereign,,,,17555 East Kirtland Way,,,95437,FORT BRAGG,,,39.399812,-123.808900,,,,,2019-11-30T12:53:54.329055-08:00,True,looked_at_product,False,False,0.0000,5301,6668.0,,,83.0,,,,{}
384,113444,CA,[],2018-05-30T14:02:30.443900-07:00,2018-05-31T17:15:01.404782-07:00,,,SPARC Haight St,,,A10-17-0000074,,False,,,,,USD,,,SPARC Haight St,,,,,473 Haight St,,,94117,San Francisco,,,,,4158051085,,info@sparcsf.org,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
385,202660,CA,[27671],2019-04-15T12:40:57.100406-07:00,2020-03-19T20:18:58.181570-07:00,,,,,,C10-18-0000146-LIC,,False,,,,,USD,,,Stash Studio City,,,,,12433 Ventura Blvd,,,91604,Studio City,,,34.142894,-118.403785,8188105353,,,,,False,,False,False,0.0000,5301,,,,83.0,1.0,931.0,,{}
386,113445,CA,[],2018-05-30T14:02:30.665648-07:00,2018-11-06T07:35:06.608717-08:00,,,Stone Age Farmacy,,,A10-18-0000179,,False,,,,,USD,,,Stone Age Farmacy,,,,,621 W Rosecrans Ave #101,,,90248,Los Angeles,,,33.902882,-118.285767,3103665906,,customerservice@stoneagefarmacy.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
387,204201,CA,[27671],2019-04-19T11:26:13.612712-07:00,2020-03-19T20:20:22.437366-07:00,,,,,,C10-18-0000248-LIC,,False,,,,,USD,,,Strain Balboa Caregivers,,,,,21627 Devonshire st.,,,91311,Chatswoth,,,34.257314,-118.600144,6618396526,,,,,False,,False,False,0.0000,5301,,,,83.0,1.0,931.0,,{}
388,188231,CA,[34493],2019-02-27T11:09:39.963946-08:00,2020-09-01T13:33:51.476792-07:00,,,,,,C10-0000320-LIC,,False,,,,<p>Delivery:&nbsp; mon-fri&nbsp; 9am to 8pm</p><p>Email Invoice 24hrs prior to delivery:&nbsp; wade@hdcgrow.com</p>,USD,,,Strains,,,,,820 West Rider St.,,,92571,Perris,,,33.830547,-117.243016,7606809980,,wade@hdcgrow.com,,,False,,False,False,0.0000,5301,6702.0,,2497.0,83.0,4.0,1055.0,,{}
389,450933,CA,[34493],2020-06-22T13:41:44.289137-07:00,2020-09-01T13:33:03.609199-07:00,,,,,,CA10-0000036-LIC,,False,,,,,USD,,,Sundial Collective,,,,,827 Twin View Blvd,,,96003,Redding,,,40.619391,-122.371147,3102797927,,sundialcollective@gmail.com,,,False,,False,False,0.0000,5301,,,1441.0,83.0,1.0,1055.0,,{}
390,113447,CA,[],2018-05-30T14:02:30.920834-07:00,2018-05-31T18:00:01.450982-07:00,,,Sungrow Collective & CBD Center,,,A10-18-0000247,,False,,,,,USD,,,Sungrow Collective & CBD Center,,,,,17003 Palm Dr,,,92240,Desert Hot Springs,,,,,7603295000,,sungrowcollective@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
391,139141,CA,[32436],2018-09-09T18:44:50.009085-07:00,2020-07-23T16:35:27.740673-07:00,2018-10-25,,JadeRoom,,,C10-0000139-LIC,,False,,,,,USD,,,Sunrise Caregiver Foundation,Sunrise Caregiver Foundation,,<p><br></p>,,22865 Lockness Ave,,,90501,Torrance,,,33.817379,-118.307381,3105618508,,,<p><br></p>,2018-09-09T18:48:01.182382-07:00,True,,False,False,0.0000,5301,5870.0,,,32.0,4.0,931.0,,{}
392,113448,CA,[],2018-05-30T14:02:31.033928-07:00,2018-11-06T07:35:09.302727-08:00,,,Sunset Herbal Corner,,,A10-18-0000297,,False,,,,,USD,,,Sunset Herbal Corner,,,,,11503 Burbank Blvd,,,91601,North Hollywood,,,,,8187622282,,sunsetherbalcorner@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
393,202960,CA,[27671],2019-04-16T08:11:37.874401-07:00,2020-03-19T20:23:33.923014-07:00,,,,,,C12-0000055-LIC,,False,,,,,USD,,,Sun Valley Caregivers,,,,,11000 Randall St. #E,,,91352,Sun Valley,,,34.238168,-118.369798,8185042661,,,,,False,,False,False,0.0000,5301,,,,98.0,1.0,931.0,,{}
394,113449,CA,[8502],2018-05-30T14:02:31.145924-07:00,2019-10-23T12:33:31.194950-07:00,,,,,,A10-18-0000110,,False,,,,,USD,,,Super Clinik- East,,,,,2525 S. Birch Street,,,92707,Santa Ana,,,33.712993,-117.870805,7145572050,,SuperClinik@gmail.com,,,False,,False,False,0.0000,5301,4171.0,,1442.0,32.0,,931.0,,{}
395,113450,CA,[8502],2018-05-30T14:02:31.261674-07:00,2018-12-03T19:02:24.552622-08:00,,,,,,A10-18-0000098,,False,,,,,USD,,,Super Clinik - West,,,,,2110 S. Yale Street Unit A,,,92704,Santa Ana,,,33.718917,-117.916708,7144625221,,superclinikyale@gmail.com,,,False,,False,False,0.0000,5301,4787.0,,1442.0,32.0,,931.0,,{}
396,518642,CA,[],2020-09-21T11:57:09.690798-07:00,2020-09-21T11:57:09.798126-07:00,,,,,,C9-0000294-LIC,,False,,,,,USD,,,SUPREME GREENS,SUPREME GREENS,,,,559 SCARONI RD,,,92231,CALEXICO,,,32.692434,-115.499903,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,9816.0,,,96.0,,,,{}
397,294631,CA,[27671],2019-09-23T09:37:16.503789-07:00,2019-09-23T09:37:18.040396-07:00,,,,,,,,False,,,,,USD,,,SWEET FLOWER,,,,,8163 Melrose Avenue,,,90046,Los Angeles,,,34.083808,-118.367277,3235912662,,Melrose@sweetflower.com,,,False,,False,False,0.0000,5301,,,1440.0,,3.0,,,{}
398,474021,CA,[],2020-07-22T09:53:26.357102-07:00,2020-07-22T09:53:26.789928-07:00,,,,,,C10-0000535-LIC,,False,,,,,USD,,,Synergy,Synergy,J@G ENTERPRISES INC,"<p>Synergy is a Cannabis Retail store located in beautiful Redding, CA. We opened our door on September 1st,2018. We are open 7 days a week from 9-7pm </p>",,345 Hemsted Dr,,,96002,Redding,Shasta,,40.572553,-122.366274,5307220420,,,,,True,,False,False,0.0000,5301,6358.0,,,83.0,,,,{}
399,459702,CA,[35250],2020-06-29T16:09:04.214195-07:00,2020-06-29T16:09:05.237622-07:00,2020-06-29,,,,,C10-0000535-lic,,False,,,,,USD,,,Synergy Redding,,,,,345 Hemsted Dr.,,,96002,Redding,,,40.572553,-122.366274,5307220420,,Tonyg@synergy-redding.com,,,False,,False,False,0.0000,5301,,,1441.0,83.0,,931.0,,{}
400,521532,CA,[],2020-09-25T11:36:18.389960-07:00,2020-09-25T11:36:18.473719-07:00,,,,,,C10-0000751-LIC,,False,,,,,USD,,,Tahoe Green,Tahoe Green,,,http://www.tahoegreen.com,3930 Lake Tahoe Blvd.,,,96150,South Lake Tahoe,,,38.953153,-119.947131,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,11131.0,,,83.0,,,,{}
401,113451,CA,[],2018-05-30T14:02:31.381795-07:00,2018-05-31T19:00:01.541975-07:00,,,TFA,,,A10-17-0000057,,False,,,,,USD,,,TFA,,,,,22990 Highway 17,,,95033,Los Gatos,,,,,4083531717,,santacruzmountainherb@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
402,113452,CA,[35250],2018-05-30T14:02:31.489332-07:00,2020-03-06T12:21:28.947306-08:00,,,THC Sacramento,,,A10-18-0000133,,False,,,,,USD,,,THC Sacramento,,,,,6666 Fruitridge Rd,,,95820,Sacramento,,,38.524707,-121.424713,9164764431,,sacramentothc@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,1063.0,,{}
403,161485,CA,[8502],2018-12-03T12:29:31.720874-08:00,2020-06-10T10:27:44.906427-07:00,,,,,,C10-0000213-LIC,,False,,,,"<p style=""font-size: 14px; line-height: 22px; color: rgb(103, 106, 108);"">COAS MUST BE SENT 24 HRS IN ADVANCE</p><p style=""line-height: 22px; color: rgb(103, 106, 108);""><font size=""2"">james@THCSD.com</font></p>",USD,,,THCSD,,,,,3703 Camino Del Rio South Suite 215A,,,92108,San Diego,,,32.777744,-117.115078,8583242420,,james@THCSD.com,,,False,,False,False,0.0000,5301,5433.0,,1956.0,83.0,,,,{}
404,115953,CA,[32436],2018-06-12T09:26:59.956257-07:00,2020-09-08T11:53:53.726554-07:00,,,ShowGrow LB,,,C10-0000345-LIC,,False,,,,"<p><span style=""font-family: Arial, Helvetica, sans-serif; font-size: 12.8px;"">Delivery needs to be scheduled</span></p><p><br></p><p><br></p>",USD,,,"The Airport Collective, Inc.",,,,,3411 East Anaheim Street,,,90804,Long Beach,,,33.783202,-118.152099,9493224435,,,<p>please&nbsp;</p>,,False,,False,False,0.0000,5301,5818.0,287.0,,83.0,1.0,931.0,,{}
405,113454,CA,[],2018-05-30T14:02:31.698057-07:00,2018-05-31T19:15:00.702787-07:00,,,The Apothecarium,,,A10-18-0000122,,False,,,,,USD,,,The Apothecarium,,,,,2029 Market Street,,,94114,San Francisco,,,,,4155002620,,connect@Apothecarium.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
406,314758,CA,[35250],2019-10-29T23:55:47.937390-07:00,2020-07-13T16:58:03.063882-07:00,,,,,,C10-0000537-LIC,,False,,,,,USD,,,THE ARTIST TREE weho,,,,http://www.theartisttree.com,8625 Santa Monica Blvd,,,90069,west hollywood,,,,,3104614134,,kelly@theartisttree.com,,,False,,False,False,0.0000,5301,,,1440.0,32.0,3.0,,,{}
407,444428,CA,[8502],2020-06-12T14:47:17.679678-07:00,2020-06-12T14:48:52.127321-07:00,,,,,,C10-0000669-LIC,,False,,,,,USD,,,The Boulevard,,,,,6470 Federal Blvd,,,91945,Lemon Grove,,,32.732479,-117.059043,6198445100,,,<p>Owner: Ziyad Osachi</p><p>email: ziyadosachi@yahoo.com</p>,,False,,False,False,0.0000,5301,,,1956.0,83.0,,,,{}
408,244047,CA,[32436],2019-06-25T23:15:59.339382-07:00,2020-09-15T15:49:16.558520-07:00,,,,,,C10-0000245-LIC,,False,,,,<p>They require a manifest for retail drops.&nbsp;</p>,USD,,,The Circle,,,<p>They require a manifest for retail drops. </p>,,1755 ximeno ave,,,90815,Long Beach,,,33.788838,-118.139003,5624980993,,,<p>They require a manifest for retail drops.&nbsp;</p>,,False,,False,False,0.0000,5301,,,1440.0,32.0,3.0,,,{}
409,208199,CA,[],2019-05-05T12:39:11.236188-07:00,2019-05-05T12:39:12.182170-07:00,,,,,,C12-18-0000224,,False,,,,,USD,,,The City Farmacy,The City Farmacy,,,,1455 Donner Ave,,,94124,San Francisco,,,37.722924,-122.391593,,,,,2019-05-05T12:39:11.234500-07:00,True,sample_request,False,False,0.0000,5301,6398.0,,,35.0,,,65963.0,{}
410,516785,CA,[],2020-09-18T20:47:23.249014-07:00,2020-09-18T20:47:23.359158-07:00,,,,,,C11-0000843-LIC,,False,,,,,USD,,,The Clinik,The Clinik,,,,20447 nordhoff st,,,91311,chatsworth,,,34.231922,-118.578604,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,10924.0,,,97.0,,,,{}
411,317607,CA,[],2019-11-05T20:56:48.572453-08:00,2019-11-05T20:56:49.269451-08:00,,,,,,C10-0000084,,False,,,,,USD,,,"The Coachella Lighthouse, LLC","The Coachella Lighthouse, LLC",,,,84160 Avenue 48,,,92236,Coachella,Riverside,,33.700458,-116.196241,,,,,2019-11-05T20:56:48.571170-08:00,True,,False,False,0.0000,5301,7614.0,,,83.0,,,,{}
412,113455,CA,[27671],2018-05-30T14:02:31.799359-07:00,2019-10-23T10:15:42.655638-07:00,,,The Farmacy Westwood,,,A10-18-0000171,,False,,,,,USD,,,The Farmacy Westwood,,,,,1035 Gayley Ave,,,90024,Los Angeles,,,,,3104437722,,social@westwoodfarmacy.com,,,False,,True,False,0.0000,5301,,,,32.0,,,,{}
413,194904,CA,[27671],2019-03-21T19:25:57.508007-07:00,2019-06-07T12:27:11.132096-07:00,,,,,,M10-18-0000239-TEMP,,False,,,,<p>asap</p>,USD,,,The Farmacy Westwood,,,,,1035 Gayley Ave,,,90024,Los Angeles,,,34.061128,-118.447468,3104437722,,contact@gbclab.com,<p>Owner requested samples.</p>,,False,,False,False,0.0000,5301,,413.0,1440.0,31.0,4.0,,,{}
414,293935,CA,[],2019-09-20T21:15:49.521308-07:00,2019-09-20T21:15:50.253847-07:00,,,,,,C9-0000270,,False,,,,,USD,,,The Good People Farms,The Good People Farms,,,,5080 CHILES RD,,,95618,davis,,,38.550092,-121.705264,,,,,2019-09-20T21:15:49.519821-07:00,True,,False,False,0.0000,5301,6570.0,,,96.0,,,,{}
415,113456,CA,[],2018-05-30T14:02:31.895611-07:00,2018-11-06T07:20:35.742141-08:00,,,The Green Cross,,,A10-18-0000124,,False,,,,,USD,,,The Green Cross,,,,,4218 Mission Street,,,94112,San Francisco,,,37.729753,-122.430566,4156484420,,Erick@thegreencross.org,,,False,,False,False,0.0000,5301,4010.0,,,32.0,,,,{}
416,113457,CA,[],2018-05-30T14:02:32.000406-07:00,2018-11-06T07:29:15.701356-08:00,,,The Green Easy,,,A10-18-0000256,,False,,,,,USD,,,The Green Easy,,,,,8311 Beverly Blvd,,,90048,West Hollywood,,,,,3234243035,,thegreeneasy3@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
417,244040,CA,[27671],2019-06-25T21:58:18.013627-07:00,2019-06-25T21:58:19.350734-07:00,,,,,,A10-18-0000256-TEMP,,False,,,,,USD,,,The Green Easy,,,,,8311 Beverly Blvd,,,90048,los angeles,,,34.076148,-118.370428,3234243035,,thegreeneasy3@gmail.com,,,False,,False,False,0.0000,5301,,,1440.0,32.0,3.0,,,{}
418,113458,CA,[],2018-05-30T14:02:32.115559-07:00,2019-07-01T16:42:32.241619-07:00,,,The Green Heart,,,A10-17-0000076,,False,,,,,USD,,,The Green Heart,,,,,625 S Mt Shasta BLVD,,,96067,Mt. Shasta,,,41.307781,-122.311289,5309189440,,greenheartstaff@gmail.com,,2019-07-24T14:29:30.845640-07:00,False,,False,False,0.0000,5301,5279.0,,,32.0,,,,{}
419,136806,CA,[8502],2018-08-30T11:46:27.660135-07:00,2020-05-21T09:41:03.459638-07:00,,,,,,C10-0000079,,False,,,,,USD,,,The Grove,,,,,8155 Center St,,,91942,La Mesa,,,32.771555,-117.021640,6194204420,,orders@thegroveca.com,,,False,,False,False,0.0000,5301,,,1956.0,30.0,,931.0,,{}
420,295228,CA,[],2019-09-23T22:32:01.534124-07:00,2019-09-23T22:32:02.432945-07:00,,,,,,C10-0000032,,False,,,,,USD,,,The Healing Center Needles,The Healing Center Needles,,,,1400 Needles Hwy Ste 100,,,92363,Needles,,,,,,,,,2019-09-23T22:32:01.532525-07:00,True,,False,False,0.0000,5301,5868.0,,,83.0,,,,{}
421,128710,CA,[],2018-07-31T16:53:31.624208-07:00,2018-10-25T21:26:52.962690-07:00,,,,,,A10-180000153-TEMP,,False,,,,,USD,,,The Healing Flower,,,,,1060 Reno ave,,,,Modesto,,,37.649938,-121.026467,,,,,,False,,True,False,0.0000,5301,,,,32.0,,,,{}
422,113459,CA,[],2018-05-30T14:02:32.238907-07:00,2018-05-31T21:00:01.307457-07:00,,,The Healing Touch,,,A10-18-0000175,,False,,,,,USD,,,The Healing Touch,,,,,"3517, 18013 Ventura Blvd",,,91316,Encino,,,,,8188811462,,cannahealth@yahoo.com,,,False,,False,False,0.0000,5301,5308.0,,,32.0,,,,{}
423,419402,CA,[],2020-05-04T10:46:07.667108-07:00,2020-05-04T10:46:08.530086-07:00,,,,,,C10-0000544-LIC,,False,,,,,USD,,,"The Herbivore, Inc.","The Herbivore, Inc.",,,,"709 California Blvd., Suite B",,,94559,Napa,,,,,,,,,,True,,False,False,0.0000,5301,9910.0,,,83.0,,,,{}
424,116921,CA,[],2018-06-15T14:45:20.253735-07:00,2018-06-15T14:49:50.032316-07:00,,,,,,A12-18-0000085,,False,,,,,USD,,,The Herb Lounge,The Herb Lounge,,,,1517 W. El Segundo,,,90249,Gardena,,,,,,,,,2018-06-15T14:49:49.798868-07:00,True,,False,False,0.0000,5301,5238.0,,,35.0,,,,{}
425,351625,CA,[],2020-01-12T22:43:54.993330-08:00,2020-01-12T22:43:56.188787-08:00,,,,,,C10-0000058,,False,,,,,USD,,,The Higher Conscious,The Higher Conscious,,,,100 W Las Palmas,,Suite H,95363,Patterson,,,33.855600,-117.221737,,,,,,True,,False,False,0.0000,5301,7857.0,,,83.0,,,,{}
426,113460,CA,[],2018-05-30T14:02:32.361839-07:00,2018-11-06T07:35:10.656631-08:00,,,The Higher Path,,,A10-18-0000166,,False,,,,,USD,,,The Higher Path,,,,,14080 Ventura Blvd,,,91423,Sherman Oaks,,,,,8183851224,,info@thehigherpath.com,,,False,,False,False,0.0000,5301,3454.0,,,32.0,,,,{}
427,258646,CA,[],2019-07-12T12:26:08.875712-07:00,2019-10-11T13:00:34.583682-07:00,,,,,,C10-0000278,,False,,,,,USD,,,The High Note West,The High Note West,,,,5359 Valley Blvd,,,90032,Los Angeles,,,34.074298,-118.165368,,,,,2019-08-12T15:29:18.254928-07:00,True,,True,False,0.0000,5301,6490.0,,,83.0,,,,{}
428,113461,CA,[],2018-05-30T14:02:32.488695-07:00,2018-05-31T21:30:01.646879-07:00,,,The Humboldt County Collective,,,A10-18-0000138,,False,,,,,USD,,,The Humboldt County Collective,,,,,1670 Myrtle Avenue,,,95501,Eureka,,,,,7074422420,,thccofhumboldt@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
429,113462,CA,[8502],2018-05-30T14:02:32.597809-07:00,2018-12-03T11:39:32.890564-08:00,,,The Joint - Santa Ana,,,A10-17-0000083,,False,,,,,USD,,,The Joint - Santa Ana,,,,,1325 E St Andrew Pl,,,92705,Santa Ana,,,33.723189,-117.852435,7148453420,,thejointsantaana@gmail.com,,,False,,False,False,0.0000,5301,,,1442.0,32.0,,931.0,,{}
430,138645,CA,[35250],2018-09-06T15:42:41.962778-07:00,2019-01-04T11:01:40.588792-08:00,,,,,,C10-18-0000031-TEMP,,False,,,,,USD,,,The Kana Company,,,,,1605 2nd St,,,95616,Davis,,,38.545803,-121.731079,8884526226,,,,,False,,False,False,0.0000,5301,,,,32.0,5.0,1055.0,,{}
431,499161,CA,[],2020-08-22T22:18:07.918200-07:00,2020-08-29T09:52:37.314495-07:00,,,,,,C10-0000689-LIC,,False,,,,,USD,,,The Kana Company | Shingle Springs,The Kana Company | Shingle Springs,,,,4020 Durock Rd.,,,95682,Shingle Springs,,,38.661036,-120.940958,,,,,,True,looked_at_product,False,False,0.0000,5301,9630.0,,,83.0,1.0,,,{}
432,113463,CA,[],2018-05-30T14:02:32.699003-07:00,2018-11-06T07:35:12.072674-08:00,,,The Kind Center,,,A10-18-0000278,,False,,,,,USD,,,The Kind Center,,,,,1944 N Cahuenga Blvd,,,90068,Hollywood,,,,,3233189053,,kindcenter420@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
433,514887,,[17836],2020-09-16T08:19:06.200850-07:00,2020-09-16T08:19:06.200879-07:00,,,,,,C10-0000482-LIC,,False,,,,,USD,,,The leaf el paseo,,,,,"73740 El Paseo Palm Desert, California US 92260",,,92260,Palm Desert,,,33.720077,-116.378235,7605685323,,ChansceP@leafelpaseo.com,,,False,,False,False,0.0000,5301,6728.0,,,83.0,11.0,,,{}
434,113464,CA,[],2018-05-30T14:02:32.793317-07:00,2018-05-31T21:45:01.000502-07:00,,,The Leonard Moore Co-Op,,,A10-18-0000157,,False,,,,,USD,,,The Leonard Moore Co-Op,,,,,44970 Ukiah St,,,95460,Mendocino,,,,,7079374562,,thelmc@thelmc.org,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
435,293956,CA,[],2019-09-20T23:50:43.785738-07:00,2019-09-20T23:50:44.659033-07:00,,,,,,C10-0000101,,False,,,,,USD,,,The Lift,The Lift,,,,2800n E 4th Street,,,90814,Long Beach,,,,,,,,,2019-09-20T23:50:43.784068-07:00,True,,False,False,0.0000,5301,7596.0,,,83.0,,,,{}
436,486397,CA,[],2020-08-06T16:24:38.947012-07:00,2020-08-06T16:24:39.528024-07:00,,,,,,C11-00000571-LIC,,False,,,,,USD,,,"The Little Cottage Caregivers, LLC","The Little Cottage Caregivers, LLC",,,,979 La Brea Ave. N,,,90038,West Hollywood,,,34.032050,-118.351195,,,,,,True,,False,False,0.0000,5301,10935.0,,,31.0,,,,{}
437,306108,CA,[],2019-10-13T16:47:59.971617-07:00,2019-10-13T16:48:00.878380-07:00,,,,,,C9-0000077,,False,,,,,USD,,,The Loaded Bowl,The Loaded Bowl,,,,500 S Airport Blvd Ste H,,,94080,South San Francisco,,,,,,,,,2019-12-05T17:55:03.556099-08:00,True,,False,False,0.0000,5301,6290.0,,,96.0,,,,{}
438,113466,CA,[],2018-05-30T14:02:33.005899-07:00,2018-05-31T21:45:02.081093-07:00,,,The Marijuana Factory,,,A10-18-0000280,,False,,,,,USD,,,The Marijuana Factory,,,,,9155 Deering Ave,,,91311,Chatsworth,,,,,8186789891,,tmfmarijuana@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
439,113467,CA,[],2018-05-30T14:02:33.115784-07:00,2018-05-31T22:00:00.762626-07:00,,,The OG Collective,,,A10-17-0000028,,False,,,,,USD,,,The OG Collective,,,,,36380 Bankside Dr,,,92234,Cathedral City,,,,,7608328939,,theogcollectivecc@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
440,126757,CA,[27671],2018-07-22T16:43:46.208916-07:00,2019-01-15T16:22:32.615399-08:00,,,,,,C10-18-0000012,,False,,,,,USD,,,The Plug DTLA,The Plug DTLA,,,http://shoptheplugla.com/,1555 Newton Street,,,90021,Los Angeles,,,34.025806,-118.241626,2134934500,,,,2018-07-22T16:43:46.207579-07:00,True,sample_request,False,False,0.0000,5301,5467.0,,,32.0,,931.0,65963.0,{}
441,508463,CA,[],2020-09-07T21:02:42.545783-07:00,2020-09-07T21:02:43.030652-07:00,,,,,,C10-0000389-LIC,,False,,,,,USD,,,The Pottery,The Pottery,,,,5042 Venice Blvd.,,,90019,Los Angeles,Los Angeles,,34.045349,-118.348346,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,5024.0,,,83.0,,,,{}
442,113468,CA,[],2018-05-30T14:02:33.215873-07:00,2018-05-31T22:00:01.245757-07:00,,,The Pottery,,,A10-18-0000188,,False,,,,,USD,,,The Pottery,,,,,5042 Venice Blvd,,,90019,Los Angeles,,,,,3234529833,,info@thepottery.la,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
443,113469,CA,[],2018-05-30T14:02:33.310477-07:00,2018-05-31T22:15:00.410212-07:00,,,The Queen of Dragons,,,A10-17-0000037,,False,,,,,USD,,,The Queen of Dragons,,,,,5044 Shasta Dam Blvd,,,96019,Shasta Lake,,,,,5302769771,,QodCollective@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
444,113472,CA,[],2018-05-30T14:02:33.593712-07:00,2018-05-31T22:15:00.502919-07:00,,,Theraleaf Relief,,,A11-18-0000286,,False,,,,,USD,,,Theraleaf Relief,,,,,1014 Timothy Dr,,,95133,San Jose,,,,,4088493706,,Vhoptions@yahoo.com,,,False,,False,False,0.0000,5301,,,,31.0,,,,{}
445,113473,CA,[],2018-05-30T14:02:33.689689-07:00,2018-05-31T22:15:00.625352-07:00,,,Therapeutic Healthcare Collective,,,A10-17-0000043,,False,,,,,USD,,,Therapeutic Healthcare Collective,,,,,5011 Soquel Dr,,,95073,Santa Cruz,,,,,8317135641,,thcprop215@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
446,436108,CA,[],2020-06-02T07:36:04.551675-07:00,2020-06-02T07:36:05.184868-07:00,,,,,,C10-0000253-LIC,,False,,,,,USD,,,The Reef,The Reef,,,,1900 Freemont BLVD,,,93955,Seaside,,,,,,,,,,True,,False,False,0.0000,5301,6104.0,,,83.0,,,,{}
447,113470,CA,[],2018-05-30T14:02:33.405612-07:00,2018-11-06T07:21:46.238050-08:00,,,The Relief Collective,,,A10-18-0000305,,False,,,,,USD,,,The Relief Collective,,,,,5818 Pico Blvd,,,90019,Los Angeles,,,34.051064,-118.365318,3235910063,,thereliefcollective@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
448,464646,CA,[8502],2020-07-07T20:25:20.263085-07:00,2020-08-31T14:07:55.836080-07:00,,,,,,C10-0000630,,False,,,,<p>Email: will@reservesd.com</p>,USD,,,The Reserve,,,,,8744 La Mesa Blvd,,,91942,La Mesa,,,32.770338,-117.009134,6193737473,,,,,False,,False,False,0.0000,5301,,,,83.0,3.0,,,{}
449,521174,CA,[],2020-09-24T14:35:23.033784-07:00,2020-09-24T14:35:48.937393-07:00,,,,,,C9-0000195-LIC,,False,,,,,USD,,,The Re-Up,,,"<p>Anthony is buyer. His email: <a href=""mailto:pogmarketinginfo@gmail.com"" rel=""noopener noreferrer"" style="""" target=""_blank"">pogmarketinginfo@gmail.com</a> phone #: (650)457-4226</p>",http://TheCannabisReUp.com,315 N 10th Street,,,95811,Sacramento,,,38.592352,-121.487079,9168917646,,TheCannabisReUp@gmail.com,,,False,,False,False,0.0000,5301,,,1441.0,96.0,,,,{}
450,316313,CA,[],2019-11-02T15:47:19.092190-07:00,2019-11-02T15:47:19.811389-07:00,,,,,,C10-0000335,,False,,,,,USD,,,The Roots Dispensary,The Roots Dispensary,,,,805 W Laurel,,,93436,Lompoc,,,,,,,,,2019-11-02T15:47:19.090691-07:00,True,,False,False,0.0000,5301,7848.0,,,83.0,,,,{}
451,113465,CA,[27671],2018-05-30T14:02:32.890851-07:00,2019-09-10T13:33:24.515326-07:00,,,The Shop Woodland Hills,,,A10-18-0000241,,False,,,,,USD,,,The Shop Woodland Hills,,,,,5338 Alhama Dr,,,91364,Woodland Hills,,,,,8188845638,,theloftcoop@gmail.com,,,False,,False,False,0.0000,5301,5101.0,,,32.0,1.0,,,{}
